Name,E ON,DEUTSCHE BANK,BMW,BEIERSDORF,CONTINENTAL,HEIDELBERGCEMENT,HENKEL PREF.,LINDE,RWE,SIEMENS,THYSSENKRUPP,VOLKSWAGEN PREF.,DEUTSCHE LUFTHANSA,ALLIANZ,MUENCHENER RUCK.,BASF,BAYER,COMMERZBANK,K + S,MAN,TUI,GEA GROUP
1997-04-10,1920.12,771.86,2948.45,1483.68,585.65,809.27,310,1583.67,1531.26,763.21,1377.05,227.9,634.76,2850.54,4453.43,1289.8,1703.83,695.97,321.2,855.99,1876.3,128.25
1997-04-11,1885.02,765.66,2864.45,1532.03,595.2,797.4,303.25,1585.09,1515.35,761.89,1422.19,243.19,643.44,2800.18,4348.2,1306.45,1680.61,692.64,321.2,874.42,1895.33,127.54
1997-04-14,1856.12,749.05,2827.57,1517.02,596.79,793.44,297.17,1570.89,1477.87,747.46,1415.05,239.87,641.41,2765.11,4231.03,1279.03,1642.72,679.03,310.23,880.87,1893.22,127.9
1997-04-15,1890.19,758.52,2901.33,1530.36,618.43,794.57,305.61,1647.59,1487.41,756.65,1444.77,236.84,646.33,2843.35,4244.05,1289.21,1645.16,690.37,311.33,929.33,1874.18,128
1997-04-16,1899.48,765.23,2903.38,1533.7,617.48,797.4,304.94,1641.91,1505.58,761.28,1462.83,237.65,652.98,2845.15,4285.27,1310.95,1669.61,691.13,312.43,921.41,1899.56,127.9
1997-04-17,1939.74,771.43,2932.06,1530.36,608.72,797.4,312.36,1647.59,1536.94,773.26,1485.4,249.83,650.67,2895.5,4339.52,1322.12,1714.83,687.35,311.55,910.35,1891.1,127.37
1997-04-18,1929.41,762.82,2832.69,1497.02,610.31,797.4,311.35,1622.02,1533.53,775.45,1467.34,242.33,636.21,2882.01,4306.97,1300.57,1685.5,693.4,306.95,913.12,1887.93,128.07
1997-04-21,1924.25,767.56,2805.03,1477.01,610.31,794.57,310.68,1640.49,1531.26,787.26,1446.65,240.02,636.21,2881.11,4306.97,1330.93,1698.94,699.45,306.95,921.22,1872.07,126.84
1997-04-22,1920.12,762.82,2809.12,1490.35,612.7,799.66,310.17,1612.08,1524.44,797.76,1439.13,241.03,662.24,2824.46,4220.18,1314.28,1702.61,689.62,307.06,918.64,1844.57,124.03
1997-04-23,1943.87,775.31,2827.57,1435.34,606.34,788.91,308.99,1680.26,1571.02,777.64,1448.53,242.9,688.26,2900.9,4410.04,1331.72,1725.83,700.2,308.04,919.57,1844.57,123.86
1997-04-24,1921.77,782.2,2858.3,1475.35,615.09,786.09,309.66,1725.71,1565.34,789.01,1433.48,242.33,670.91,2944.06,4437.16,1315.26,1705.05,709.28,306.95,908.51,1846.68,123.68
1997-04-25,1883.99,771.26,2889.03,1470.35,611.11,797.4,310.68,1711.5,1575.56,788.14,1425.96,244.06,681.03,2931.47,4431.73,1292.74,1664.72,701.72,306.95,913.12,1842.45,122.63
1997-04-28,1859.22,763.25,2843.96,1502.02,607.13,792.31,317.43,1725.71,1589.19,786.39,1419.56,241.17,689.71,2895.5,4393.76,1282.95,1667.16,694.91,315.72,912.19,1838.22,122.45
1997-04-29,1858.18,764.29,2817.32,1468.68,606.34,788.91,318.44,1759.09,1622.13,804.58,1425.58,241.6,681.03,2911.69,4426.31,1292.35,1686.23,690.37,315.72,915.88,1853.03,123.68
1997-04-30,1841.67,786.93,2905.43,1467.85,606.34,799.09,321.87,1796.72,1635.76,820.5,1420.31,247.52,698.38,3021.4,4551.07,1308.41,1684.27,702.47,309.8,919.57,1880.53,125.79
1997-05-01,1841.67,786.93,2905.43,1467.85,606.34,799.09,321.87,1796.72,1635.76,820.5,1420.31,247.52,698.38,3021.4,4551.07,1308.41,1684.27,702.47,309.8,919.57,1880.53,125.79
1997-05-02,1845.8,786.5,2993.53,1435.34,615.88,811.54,323.58,1789.62,1614.18,828.81,1430.47,257.18,711.4,3003.41,4469.7,1333.87,1692.34,705.5,310.23,913.12,1842.45,127.54
1997-05-05,1860.25,804.15,3052.95,1431.17,619.86,831.33,327,1803.83,1661.89,847.18,1433.48,266.27,734.53,3106.82,4574.93,1354.05,1711.64,721.38,313.52,920.49,1853.03,126.31
1997-05-06,1931.48,798.55,3104.18,1431.17,617.48,839.81,333.17,1820.87,1692.56,857.24,1425.96,267.14,751.88,3167.07,4713.8,1347.58,1732.94,724.4,313.08,936.15,1872.07,124.03
1997-05-07,1953.78,796.4,3055,1458.68,627.02,865.26,328.54,1812.35,1672.11,859.43,1412.79,260.79,776.46,3192.25,4816.86,1339.75,1675.8,716.84,310.45,957.34,1861.49,123.15
1997-05-08,1953.78,796.4,3055,1458.68,627.02,865.26,328.54,1812.35,1672.11,859.43,1412.79,260.79,776.46,3192.25,4816.86,1339.75,1675.8,716.84,310.45,957.34,1861.49,123.15
1997-05-09,1961.21,798.55,3050.9,1455.34,641.35,882.23,324.95,1806.67,1666.44,882.61,1412.79,256.89,812.61,3147.29,4784.32,1336.81,1680.81,717.6,308.7,957.34,1857.26,124.03
1997-05-12,1986.19,818.79,2981.24,1447.01,636.25,893.54,320.84,1826.55,1688.02,887.42,1407.15,253.29,810.59,3154.48,4757.2,1332.3,1658.26,716.84,315.72,955.5,1840.34,124.73
1997-05-13,2010.97,837.73,3007.87,1450.34,631.8,893.54,327,1810.93,1715.28,887.85,1407.15,255.88,816.95,3196.74,4784.32,1328,1659.01,728.18,328.65,957.8,1874.18,128.25
1997-05-14,2040.9,839.02,3001.73,1475.35,632.59,865.26,321.52,1813.06,1693.7,872.9,1416.55,255.74,815.5,3167.07,4762.62,1321.14,1627.68,725.91,331.06,958.26,1903.8,127.54
1997-05-15,2056.39,834.28,2930.01,1493.69,621.45,887.88,321.87,1828.9,1683.47,858.11,1442.89,253,829.96,3169.77,4757.2,1317.81,1633.95,725.91,335.45,934.31,1918.6,126.49
1997-05-16,2056.39,849.78,2956.65,1500.35,632.59,907.68,327,1823.14,1693.7,865.99,1444.77,252.71,851.65,3230.91,4806.02,1327.41,1649.49,741.04,348.6,946.29,1946.1,128.77
1997-05-19,2056.39,849.78,2956.65,1500.35,632.59,907.68,327,1823.14,1693.7,865.99,1444.77,252.71,851.65,3230.91,4806.02,1327.41,1649.49,741.04,348.6,946.29,1946.1,128.77
1997-05-20,2039.87,836.69,2867.62,1500.35,623.84,899.19,322.38,1785.7,1663.03,850.24,1454.18,246.8,837.19,3178.76,4708.38,1279.79,1615.91,733.48,339.83,937.99,1942.93,127.83
1997-05-21,2058.45,865.71,2857.27,1503.69,629.41,950.09,332.14,1792.9,1706.19,868.17,1474.12,248.38,845.87,3219.22,4746.35,1292.25,1613.9,753.89,345.31,946.29,1977.83,129.93
1997-05-22,2060.52,847.3,2853.13,1500.35,620.66,933.12,338.99,1774.18,1715.28,861.18,1461.7,245.21,806.83,3219.22,4719.22,1278.79,1638.96,755.4,350.36,931.54,1971.49,131.06
1997-05-23,2055.36,862.64,2952.51,1500.35,626.23,938.78,338.99,1804.42,1692.56,858.55,1472.99,249.25,818.97,3232.71,4713.8,1293.45,1650.24,749.36,343.12,939.65,1986.29,130.53
1997-05-26,2065.88,873.16,3024.98,1530.36,623.05,941.61,337.28,1801.54,1710.74,872.81,1476.75,247.66,818.4,3354.11,4854.84,1327.01,1713.39,767.5,356.93,950.89,1975.72,131.59
1997-05-27,2076.41,874.74,3058.1,1535.36,631.48,933.69,342.41,1804.42,1720.96,870.8,1501.58,251.56,816.95,3379.28,4822.29,1314.95,1712.89,777.33,372.72,941.68,1969.37,131.23
1997-05-28,2062.72,860.89,2944.23,1575.37,627.02,927.47,336.25,1754.02,1723.23,863.8,1482.39,243.62,796.71,3349.61,4860.26,1293.86,1699.11,774.31,365.05,925.09,1958.79,130.36
1997-05-29,2062.72,860.89,2944.23,1575.37,627.02,927.47,336.25,1754.02,1723.23,863.8,1482.39,243.62,796.71,3349.61,4860.26,1293.86,1699.11,774.31,365.05,925.09,1958.79,130.36
1997-05-30,2033.26,830.2,2896.61,1517.02,617.95,904.85,330.08,1692.09,1653.94,842.63,1459.82,242.33,786.87,3250.7,4719.22,1265.73,1660.26,759.19,355.18,901.14,1903.8,127.19
1997-06-02,2040.62,845.98,2911.1,1558.7,623.05,910.5,331.8,1771.3,1694.83,852.43,1471.11,248.96,806.83,3286.67,4827.71,1299.88,1697.85,758.43,375.35,914.04,1943.99,127.72
1997-06-03,2049.04,844.93,2909.03,1557.03,619.07,910.5,332.14,1751.13,1715.28,857.5,1506.85,250.55,819.84,3295.66,4854.84,1297.87,1709.13,770.86,400.13,936.15,1956.68,128.04
1997-06-04,2075.35,864.83,2946.3,1542.03,627.02,938.78,328.72,1771.3,1709.6,860.74,1536.57,256.17,853.1,3316.34,4949.22,1298.48,1731.69,778.63,415.91,942.6,1969.37,130
1997-06-05,2066.93,870.97,2958.72,1565.37,638.48,944.43,331.8,1807.3,1700.51,863.97,1546.35,262.23,890.69,3291.16,5017.57,1298.07,1725.42,777.86,400.13,949.05,2009.56,132.11
1997-06-06,2069.04,874.91,2958.72,1537.03,642.04,938.78,330.77,1895.14,1683.47,868.17,1533.19,261.94,886.35,3333.88,5098.93,1305.91,1725.42,772.42,419.86,943.52,2119.56,131.76
1997-06-09,2058.51,875.79,2828.28,1558.7,639.45,938.78,333.85,1859.14,1683.47,867.3,1525.66,260.79,887.8,3282.17,4974.17,1308.92,1720.41,767.75,418.76,940.76,2128.02,133.17
1997-06-10,2060.62,877.54,2842.77,1535.36,638.16,935.95,331.11,1857.7,1669.84,859.86,1540.71,263.53,896.48,3268.68,5022.99,1282.81,1675.3,761.54,404.51,935.23,2111.1,132.11
1997-06-11,2053.46,876.67,2844.84,1508.69,643.81,938.78,332.82,1900.9,1644.85,866.86,1531.31,263.39,880.57,3285.77,5136.9,1287.83,1669.03,770.86,385.88,929.7,2170.33,132.29
1997-06-12,2082.72,879.74,2861.41,1498.69,647.53,934.26,333.51,1900.9,1664.16,873.16,1524.91,265.26,899.37,3322.64,5169.45,1301.89,1665.28,784.85,388.07,926.94,2199.94,133.1
1997-06-13,2079.56,880.17,2964.93,1522.03,652.7,935.39,341.04,1860.58,1698.24,874.38,1542.59,265.4,915.27,3428.74,5381,1310.93,1685.32,778.63,389.82,951.81,2208.4,132.46
1997-06-16,2096.4,874.48,2948.37,1525.36,673.7,950.8,340.01,1912.42,1722.1,878.23,1548.24,265.12,919.61,3515.97,5370.15,1311.94,1694.09,774.75,401.44,986.83,2195.71,130
1997-06-17,2096.19,874.48,2898.68,1517.02,678.55,950.8,338.65,1886.5,1727.78,871.93,1561.4,264.83,925.39,3421.55,5353.88,1281.8,1700.36,774.75,401.22,986.83,2177.73,131.69
1997-06-18,2101.66,865.71,2958.72,1508.69,688.24,953.66,341.73,1879.3,1713.01,875.17,1544.47,267.28,941.88,3381.08,5326.76,1274.77,1710.38,757.65,374.91,973.93,2140.71,129.3
1997-06-19,2106.93,861.33,2950.44,1538.7,691.8,959.37,340.19,1886.5,1716.42,875.17,1548.24,272.91,994.8,3393.67,5337.61,1282.81,1736.7,751.44,379.3,978.54,2166.09,130.71
1997-06-20,2098.51,867.46,2942.16,1517.02,699.55,957.66,344.29,1935.47,1739.14,889.17,1556.89,275.5,1017.93,3462.02,5489.49,1291.85,1745.72,756.87,381.49,993.28,2178.79,127.37
1997-06-23,2087.98,856.33,2902.82,1525.36,697.13,960.51,341.73,1900.9,1722.1,902.73,1582.1,267.92,1023.72,3399.07,5381,1259.3,1715.4,748.33,378.64,991.44,2157.63,127.02
1997-06-24,2058.51,872.28,2904.89,1547.03,694.71,959.37,339.33,1900.9,1724.37,930.28,1582.1,269.67,1000.58,3372.09,5391.85,1262.72,1706.63,759.21,377.1,980.38,2151.29,127.02
1997-06-25,2074.3,914.36,2917.31,1550.37,697.13,970.79,340.7,1922.5,1726.64,941.21,1602.79,273.17,1020.82,3381.08,5388.59,1286.82,1701.61,784.07,376.01,993.28,2208.4,128.77
1997-06-26,2094.3,899.46,2954.58,1605.38,701.17,979.36,335.56,1936.91,1715.28,924.16,1597.15,278.42,1012.15,3385.58,5391.85,1273.76,1699.11,780.19,375.57,1002.31,2221.09,128.42
1997-06-27,2083.77,893.32,2964.93,1562.03,694.71,979.36,334.19,1951.31,1707.33,921.09,1580.22,281.62,979.18,3364.9,5348.45,1268.74,1679.06,766.98,376.23,1009.86,2174.56,127.72
1997-06-30,2062.72,893.32,2987.71,1500.35,699.55,942.24,338.99,1922.5,1703.92,905.79,1553.88,285.71,976.26,3282.17,5305.06,1294.86,1679.56,767.75,368.34,989.59,2159.75,127.54
1997-07-01,2092.19,894.64,2938.01,1537.03,706.82,956.52,333.51,1958.51,1700.51,913.22,1567.05,286.87,945.62,3318.14,5256.24,1327.21,1761.76,763.87,369.43,996.96,2174.56,125.44
1997-07-02,2096.4,918.75,2985.64,1555.57,730.25,962.23,336.93,1946.99,1699.38,932.47,1617.84,291.54,931.03,3300.15,5261.66,1327.01,1773.04,779.41,377.1,996.04,2166.09,124.03
1997-07-03,2123.76,909.1,3053.96,1526.92,741.56,965.08,344.47,1972.91,1742.54,949.52,1620.47,308.45,964.59,3313.64,5332.18,1322.99,1783.06,774.75,393.55,1002.49,2170.33,124.73
