"10317.000033007.48007",2326,0,299,486,42,1141,126,14,73,0,96,183,0,8,0,0,75,0,3,0,75,0,0,0,0,8,113,0,6,44,12,0,15,1,0,0,0,0,0,0
"10317.000084658.48093",3697,607,1935,1648,849,121,54,3366,246,1,765,42,12,34,0,0,2,35,87,232,48,3,0,2,0,1,47,1,0,6,0,0,15,5,0,0,0,9,0,0
"10317.000097941.56081",1969,15,195,833,12,10987,9,27,276,0,121,115,3,10,2,2,5,0,10,0,58,1,0,0,6,0,8,0,1,1,1,0,3,4,1,1,0,0,0,9
"10317.000050274.70561",2187,1,439,815,141,6744,101,0,15,13,188,2,0,16,1664,8,0,281,4,0,42,0,0,0,0,2,36,143,1,17,0,1,51,0,0,0,0,0,0,0
"10317.000007307.48068",5,196,30,53,2,17,212,0,11,0,31,1,4642,0,167,8459,1020,14,16,0,1,0,0,157,2037,85,0,41,542,19,22,522,0,98,75,381,0,0,23,0
"10317.000084671.48093",9864,3390,445,3238,63,985,2963,2,1796,0,545,222,0,1234,42,0,561,172,148,0,596,0,0,3,0,2,134,4,11,1,0,0,31,5,0,0,0,0,2,1
"10317.000082688.48093",12529,9,2062,3574,388,11999,367,10537,246,4,356,1,29,3,2,0,1,1,26,27,219,992,1,0,9,1,72,3,2,25,0,0,255,0,0,1,86,1,1,1
"10317.000046257.48006",3,5093,2,1086,173,0,7088,0,154,0,1325,0,226,0,0,37,1652,285,158,1,0,0,0,2163,10,9578,1,1,1,41,6911,0,0,286,575,2,15,0,3253,0
"10317.000071851.48093",593,1053,2385,3381,834,11,159,9,1262,0,56,632,0,2,1,1,77,158,418,2,236,18,0,1,2,1,142,2,359,1965,0,2,757,18,2,0,0,0,0,345
"10317.000101107.56194",7520,831,2060,1458,62,47,278,0,1203,0,817,23,3,429,0,0,1,3,9,0,49,17,15,0,1,5,12,0,4,74,37,0,23,0,0,1,6,0,0,2
"10317.000039536.48089",484,64,1234,222,434,6029,106,49,22,21,164,11,2,0,2599,190,0,5,54,250,151,16,0,0,0,0,28,0,0,86,0,0,29,1,0,0,63,0,0,0
"10317.000098974.64038",1898,414,6129,3698,599,8,70,0,137,2,313,369,0,4,0,2,2,416,43,5,171,143,0,0,0,1,33,0,0,20,0,0,3,1,0,1,29,0,0,0
"10317.000071893.48058",35,6980,13,317,38,25,6733,6,39,0,506,36,6,1,19,45,6112,143,125,0,3,1,0,485,18,181,0,1,26,8,603,4,0,546,220,27,0,50,89,1
"10317.000108845.74740",4627,278,3812,7186,851,59,747,9,233,1,405,2871,38,7,4,2,65,1,62,72,668,481,8,3,13,0,7,1,15,150,0,0,48,3,0,0,10,0,0,0
"10317.000099036.64038",589,2,65,87,11,11554,49,1288,7,0,22,10,1,0,2,1,0,0,0,0,41,4,1,0,1,2,8,46,0,2,0,0,0,0,0,0,20,0,1,0
